,index,text,cluster_id,centroid,labelled,label
1699,262,won catch me sneak dissing thats for the birds ,13,0,False,0
1700,263,welcome to our land of dispossession check out the evil racist whitey sitting on steps reconquista,13,0,False,0
1701,264, we now know more about twinkies and how old the earth is than what happened in benghazi ,13,0,False,0
1702,265, on this arm is tice day the cry never again is absent and mocks our pledge to neverforget the fallen from ancient an ,13,0,False,0
1703,266, check cashing on the corner of and calwood it is across the ,13,0,False,0
1704,267, here to all the kids who have never found their name on anything in a souvenir store thanks mom for the ghetto name ,13,0,False,0
1705,268, really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke ,13,0,False,0
1706,269,in and out is like the isunshine and blue sky the song of a bird a smile at the front porch the perfume of the ocean on wind kissed cheeks ,13,0,False,0
1707,270,if i were a kid today michelle obama lunch would wind up in the garbage can,13,0,False,0
1708,271,hear the birds on the summer breeze i drive fast,13,0,False,0
1709,272, redskins  going to  win and thats all im saying for the night,13,0,False,0
1710,273,fresh out the gym but yet i am about to eat free birds ,13,0,False,0
1711,274, me given the rickety slant of that roof i say more like pizza shanty,13,0,False,0
1712,275,want to touch that need to touch the heinie ,13,0,False,0
1713,276, america today the rule of thumb is when in doubt blame whitey ,13,0,False,0
1714,277, fam nots she has no idea how many of her resumes went straight to the garbage ,13,0,False,0
1715,278, pink albino dolphins are extremely rare but do exist in the wild ,13,0,False,0
1716,279,i remember the va tech band called us planet of the apes i was ready to flip,13,0,False,0
1717,280,this is a sexy tweet with a lead yankees turn to matt thornton to finish off the red  in the,13,0,False,0
1718,281,the in soles in reebok classics cannot even handle the wouldiabetic weight rick ross holds,13,0,False,0
1719,282, hey you just followed me not long ago  going to  nip that in the bud like your bioyou know the white devils stole our our,13,0,False,0
1720,283, blessjesus yes felt and touched the isoles of the humanity with stains and impressions that only leaves its reflections ,13,0,False,0
1721,284, i am not a liberal i support changing the name it transcends standard political grandstanding ,13,0,False,0
1722,285, poly finae he plays for the yankees right ,13,0,False,0
1723,286, you all got the taxis right now and can i get the oreo right now if possible ,13,0,False,0
1724,287,two red bones kissing and the back seat,13,0,False,0
1725,288,i from the planet of apes king kong clips,13,0,False,0
1726,289,welcome to our land of dispossession check out the evil racist whitey sitting on steps reconquista,13,0,False,0
1727,290, ruger the kikes want to charge you hadollaz for the complete version ,13,0,False,0
1728,291,the brownies i just made are a sin,13,0,False,0
1729,292, dawn of the planet of the apes of the four callingg birds of the three french hens of the two turtle doves of the partridge ,13,0,False,0
1730,293,sheryl crow being the bae,13,0,False,0
1731,294, the paranoid fear of sharia on the right boils down to christian fundamentalists should be the oppressors ,13,0,False,0
1732,295,someone come take these brownies away from me before i eat the whole pan ,13,0,False,0
1733,296, forget about they got until february it the pennant race let go  ,13,0,False,0
1734,297, just saw dawn of the planet of the apes one of the better moves i have seen this year i did not know if i wanted the apes  ,13,0,False,0
1735,298, pat martin is  going to  show some yankees a thing or two at the james beard house tonight ,13,0,False,0
1736,299, when i make the paper ball into the garbage can ,13,0,False,0
1737,300, you all gots to take the colored vacation kentucky fried chicken but only the white meat,13,0,False,0
1738,301, baby monkey in the snow im crying ,13,0,False,0
1739,302,that night cap nonsense is for the birds ,13,0,False,0
1740,303, he no doubt copied it from someone else alert the mock turtleneck is back ,13,0,False,0
1741,304, you see a lame in that picture ofmine due to your infatuation with niggers im hebrew i fite the children of satan in the streets,13,0,False,0
1742,305, when i make a paper ball in the garbage can ,13,0,False,0
1743,306,thinking about those oysters at the gator bait ,13,0,False,0
1744,307, pat martin is  going to  show some yankees a thing or two at the james beard house tonight ,13,0,False,0
1745,308, lives keep in shape for the ski slopes,13,0,False,0
1746,309,let go for the sweep yankees sub way series,13,0,False,0
1747,310, go the gulls first grade should be a cracker physical ,13,0,False,0
1748,311,got life flight to osu and they are saving him do not mess with the birds respect,13,0,False,0
1749,312, right so the link would be your garbage bin gotcha,13,0,False,0
1750,313,they got the redskins faking injuries,13,0,False,0
1751,314,they say one man garbage is the next man treasure where one finds pain the next might find pleasure ,13,0,False,0
1752,315,happy hangover the resurrection is now complete  ,13,0,False,0
1753,316,this waiting thing is for the birds ,13,0,False,0
1754,317,on the isecret party mission live tweaking to mock fatpo ,13,0,False,0
1755,318, we raided nicki wig closet for the summerbad gals just wanna have fun this  girl  has the a nerve ,13,0,False,0
1756,319, remember in when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseball ,13,0,False,0
1757,320, waits for fanduel to hit me with the ,13,0,False,0
1758,321,minus all the retarded poor bots ,13,0,False,0
1759,322,country bumpkin word of the day ,13,0,False,0
1760,323, ie strong with the force leprechauns are ,13,0,False,0
1761,324, the shocking true stories behind your favorite classic fairy tales ,13,0,False,0
1762,325,going up to the view point and seeing star child what the monkey,13,0,False,0
1763,326, we hate the yankees though right i feel like i am really good at hating them ,13,0,False,0
1764,327, in with the go to air out with the garbage air and where is my next brownie,13,0,False,0
1765,328,the redskins should change their name to the injuns,13,0,False,0
1766,329, the white shirt and i am leaving your room a mess ,13,0,False,0
1767,330,two red bones kissing and the back seat,13,0,False,0
1768,331,the  are coming from disparagement to pride ,13,0,False,0
1769,332,and now every time me and my friend talk no matter the subject her nips haunt us it is as if one nip was introducing itself to the other ,13,0,False,0
1770,333,the fact that the bruins drafted a yankees fan just goes to show how weak the scouting staff,13,0,False,0
1771,334,flipping back and forth between yankees playoff baseball and the trainwreck formerly known as the new york jets,13,0,False,0
1772,335, ruger the kikes want to charge you hadollaz for the complete version ,13,0,False,0
1773,336, daggone it twins kick it up a notch time to beat the yankees ,13,0,False,0
1774,337,have they seen planet of the apes brazil has the highest number of monkey species of any nation in the world with ,13,0,False,0
1775,338, yankees jeter let him play the entire inning that is fitting ,13,0,False,0
1776,339, asked betances before the game if he would like to be a starter again someday if the yankees ever asked me i would but i am a ,13,0,False,0
1777,340, that is what that means some kid called me at like in the morning asking me if i wanted to hit the slopes,13,0,False,0
1778,341,this waiting thing is for the birds ,13,0,False,0
1779,342, i not a good talk polite and diplomatic on and off the court ,13,0,False,0
1780,343,the way this niggah just flinched at this movie was priceless ,13,0,False,0
1781,344,there was a bird on the back balcony dead with sadness i reflected on the fragility of life put him in a bag and threw him in the garbage,13,0,False,0
1782,345, lester the parasitic spider monkey had redeeming quality he ran the boat the boat attracted women only in ,13,0,False,0
1783,346, getting the field ready for today game ,13,0,False,0
1784,347, yes he sucks just like the other fags who are nevermind there are no fags in the nfl,13,0,False,0
1785,348, in the nothing lasts forever category i can barely recognize any yankees tonight ,13,0,False,0
1786,349, i cant miss boys still got birds in the cage ,13,0,False,0
1787,350,got life flight to osu and they are saving him do not mess with the birds respect,13,0,False,0
1788,351, in the garbage ,13,0,False,0
1789,352, bids for most social christmas yet with follow the fairies campaign marketing,13,0,False,0
1790,353,yanks will not make the playoffs but we is not in the al basement that is the red  position ,13,0,False,0
1791,354, blue cheese crackers intrigues and repulses me at the same time ,13,0,False,0
1792,355, the incredible scales of celestial bodies ,13,0,False,0
1793,356, when i make the paper ball into the garbage can ,13,0,False,0
1794,357, poor  snow stopped here now if the wind would it might be nice out well for winter,13,0,False,0
1795,358, red neck ice bucket challenge he must be from the sip redneck,13,0,False,0
1796,359, we are being over run by mongrels  because zog or the jews that run our countries want the white man to perish ,13,0,False,0
1797,360, fam nots she has no idea how many of her resumes went straight to the garbage ,13,0,False,0
1798,361,just in case the would could not get better wife rav had a flat and being the redneck i am i put inch rims on it iso there goes ,13,0,False,0
1799,362, so i took a pictures with him and he ate all the brownies i made but he is the new homie ,13,0,False,0
1800,363,the birds out tonight,13,0,False,0
1801,364,welcome to the family new puppy adorable cute fluffy mybaby girl ,13,0,False,0
1802,365, rise of the planet of the apes ,13,0,False,0
1803,366, waits for fanduel to hit me with the ,13,0,False,0
1804,367, we are being over run by mongrels  because zog or the jews that run our countries want the white man to perish ,13,0,False,0
1805,368, coming to the rescue of some retard licking dirty skidmarks on the internet you guys are fucking retards,13,0,False,0
1806,369, we hate the yankees though right i feel like i am really good at hating them ,13,0,False,0
1807,370, yes but sting was already a proven draw this is apples and oranges he isigns people with the sole  purpose of burying them ,13,0,False,0
1808,371, blessjesus yes felt and touched the isoles of the humanity with stains and impressions that only leaves its reflections ,13,0,False,0
1809,372, gerry remember all the garbage on the floor of your car we upgraded it put wale the gifted so it feels like your old car ,13,0,False,0
1810,373, that is ghetto for super duper it the current generations best complement ,13,0,False,0
1811,374, it a mutation genealogy is convoluted basically the zebra gene currieries are slaughtered extinction,13,0,False,0
1812,375, victory yankees outlast a in innings eduardo nunez the hero and yes first place still resides in the bronx ,13,0,False,0
1813,376, the man who captured muammar gaddafi was wearing a yankees cap ,13,0,False,0
1814,377, fam nots she has no idea how many of her resumes went straight to the garbage ,13,0,False,0
1815,378,penn state trying slant and screen all the way down the field ,13,0,False,0
1816,379, bless jesus amos there are those who hate the one who upholds justice in court and detest the one who tells the truth ,13,0,False,0
1817,380, my credit is not no where near good but i know the right man for the job that nice though ,13,0,False,0
1818,381,im glad i met this chick reminds me the problem i left behind,13,0,False,0
1819,382, getting ready for the annual heart and sole luncheon with ceo ,13,0,False,0
1820,383, we accept the ice bucket challenge from the we challenge ,13,0,False,0
1821,384, bids for most social christmas yet with follow the fairies campaign marketing,13,0,False,0
1822,385,i used to picture him coming up the wadi to sharana with a barrel of brandy for me ,13,0,False,0
1823,386, then the kid he sold it to brought it back to him cooked in a brownie,13,0,False,0
1824,387, whoa easy amy do not slag the canucks too much with such a generalization,13,0,False,0
1825,388,fuzzy socks are the actual life,13,0,False,0
1826,389, teachers  trying to pronounce ghetto names on the first day of school ,13,0,False,0
1827,390, the most beautiful women i have met have bruised souls tired eyes quiet smiles the survivors the ones who know,13,0,False,0
1828,391, i wouldont think he wouldid the celestial dragon killed him,13,0,False,0
1829,392, that is definitely the problem if his teacher was a spear chucker he,13,0,False,0
1830,393, kobe as they shoot a piece of paper into the garbage ,13,0,False,0
1831,394, i wouldont think he wouldid the celestial dragon killed him,13,0,False,0
1832,395, adam henrique cleans up the garbage in front of the net tying the game for the devils with left in regulation ,13,0,False,0
1833,396,what is this the are doing today using those wooden things and making it all the way around the bases weird ,13,0,False,0
1834,397, of the world mammals birds reptiles amphibians fish vanished between ,13,0,False,0
1835,398,the yankees do not need tanaka or beltran or all these big name players believe,13,0,False,0
1836,399, rough mock for the base of what will eventually be an ashtray ,13,0,False,0
1837,400, the best way to make a man do something is to tell him he cannot do it ,13,0,False,0
1838,401,me hubby relaxing from the studio for a little then headed str to my honey birthday bash kristen ,13,0,False,0
1839,402,does it bother anyone else that the planet of the apes timeline makes no sense ,13,0,False,0
1840,403,currently being hit with the word ,13,0,False,0
1841,404, i feel the same way about the bigotry and racism of using the word redskins ,13,0,False,0
1842,405,i got to get the garbage out and make breakfast for start laundry soyou all be good till i get back cracker out ,13,0,False,0
1843,406, welcome to the movement anyone who gets even minor publicity is a queer fed or jew well according to the internet ,13,0,False,0
1844,407, the derek jeter used to hit the walk off single in his final stadium at bat images authentic ,13,0,False,0
1845,408, i think it is time to bring out the would drunken monkey,13,0,False,0
1846,409, curtin a birds eye view of today harvest activities thanks for the great camera work ,13,0,False,0
1847,410,and where did you think unsold items from thrift stores go the garbage think of all the great games that are in garbage dumps as we speak ,13,0,False,0
1848,411, well he canonically plays the troll equivalent of pokemon throws the new fairy type at him ,13,0,False,0
1849,412, the hunters anthem goes al goreing we will go the would dairy ,13,0,False,0
1850,413,they say one man garbage is the next man treasure where one finds pain the next might find pleasure ,13,0,False,0
1851,414, dawn of the planet of the apes of the four callingg birds of the three french hens of the two turtle doves of the partridge ,13,0,False,0
1852,415,what the monkey ,13,0,False,0
1853,416, genius the politically correct term would be intellectually disabled it highly offensive to use the word retarded ,13,0,False,0
1854,417,despite the zebra red rocket special portland beats those jersey shore floppers ,13,0,False,0
1855,418, eyed doll the birds outside my bedroom window have way too much to talk about for first thing in the morning ,13,0,False,0
1856,419, rod said the number he wears on his uniform is for opposing teams to fear him but the fact is a rod is a damn cancer to the yankees,13,0,False,0
1857,420, rescue elephant calf nunai looking fuzzy at the international fund for animal welfare  ,13,0,False,0
1858,421, i call this the gram sugar delight or a heart attack it a poptart twinkie a honeybun ,13,0,False,0
1859,422,the reason shelby hates sandwiches is  because he is a queer ,13,0,False,0
1860,423, remember in when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseball ,13,0,False,0
1861,424, i am the garbage ,13,0,False,0
1862,425,having a blast yesterday she even had me on the monkey bars trying kill myself  ,13,0,False,0
1863,426, photos kate upton cheers on the yankees at last night game ,13,0,False,0
1864,427,fresh out the gym but yet i am about to eat free birds ,13,0,False,0
1865,428,my advice of the would if your a tranny go fuck your self ,13,0,False,0
1866,429, the new nature area replacing indian boundary park former zoo is expected to attract a variety of migratory birds ,13,0,False,0
1867,430,the reason shelby hates sandwiches is  because he is a queer ,13,0,False,0
1868,431,man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime red skins blow,13,0,False,0
1869,432, full set except the last song from southern darkness fest last month who the ape on guitar ,13,0,False,0
1870,433, blue cheese crackers intrigues and repulses me at the same time ,13,0,False,0
1871,434, i think it is time to bring out the would drunken monkey,13,0,False,0
1872,435,if the get dempster they just look like they are getting older bring some youth ,13,0,False,0
1873,436,i am the biggest redskins right now if they get this stop,13,0,False,0
1874,437,taria the filterless the angelic sis im the ,13,1,False,0
1875,0,what up faggots bet you all thought you had seen the last of me,14,0,False,0
1876,1,alright your faggots lets just stop with all the and no one gives a fuck on what you think of other people probably lying anyways,14,0,False,0
1877,2,why are some people such faggots like were you born that way or are you just that big of a douche bag ,14,0,False,0
1878,3,seattle mayoral election this year a choice between a bunch of women non whites and faggots fag lovers ,14,0,False,0
1879,4,flaming faggots that publicly state how they want everything handed to them like fuck you had get off your bottom ass and do something,14,0,False,0
1880,5,his balls ashy real women do this and real faggots let them do that ,14,0,False,0
1881,6,i am going to sell my iphone and both my macs i do not support faggots ,14,0,False,0
1882,7,see its a fine line killing faggots does not change the source of their creation which is stupid people overbreeding period ,14,0,False,0
1883,8, i do not hate that he blew up from like a hipster but i hate the faggots who say they love his music based off his worst ,14,0,False,0
1884,9, jesus christ was straight that is why the faggots killed him period son of god,14,0,False,0
1885,10, she spelled faggots with an you are so cool ,14,0,False,0
1886,11,chicks love these ugly hipster faggots prolly because they look like the would that was never in their life ,14,0,False,0
1887,12,you have my word we will beat those fucking faggots please ,14,0,False,0
1888,13,collegehumor i fully support same sex marriage but i will never stop callingg my friends faggots,14,0,False,0
1889,14,only faggots use white ds ,14,0,False,0
1890,15, i love the song john doe dope faggots,14,0,False,0
1891,16, and are faggots kbye ,14,0,False,0
1892,17,to the rejects who constantly call my house and are threatening to rape my mom karma a bitch rot in hell faggots ,14,0,False,0
1893,18, she spelled faggots with an you are so cool ,14,0,False,0
1894,19,i be sayin i am done drinking everyday but then one of my friends hit me up like i gotta case and only faggots turn down free beer,14,0,False,0
1895,20,i still think snap chat for faggots and high schoolers,14,0,False,0
1896,21, dumb haitian fake black faggots go to haiti and neck yo yourself  ,14,0,False,0
1897,22, purple pink for the faggots who want to be protected by the police instead of bearing arms if need be ,14,0,False,0
1898,23,i am just upset they got faggots on this show,14,0,False,0
1899,24,soon will be to fuck backtrack and i cannot wait  because fuck those faggots ,14,0,False,0
1900,25,trust me when i say that jesus christ would be killing faggots if he came back to life in today day and age spartacus rome,14,0,False,0
1901,26,his balls ashy real women do this and real faggots let them do that ,14,0,False,0
1902,27,i wish faggots like would stop making music rack city was fucking awful get the fuck outta michigan ,14,0,False,0
1903,28, faggots are merely a scientific indicator that something is wrong do not celebrate as unique individuals for they are cancer ,14,0,False,0
1904,29,alright your faggots lets just stop with all the and no one gives a fuck on what you think of other people probably lying anyways,14,0,False,0
1905,30, because if you support lesbians you have to support faggots there is no difference ,14,0,False,0
1906,31, and are faggots kbye ,14,1,False,0
1907,0,most of these niggas go broke for these hoes,15,0,False,0
1908,1,i do not fuck with these hoes i do not fuck with niggas that is fucking these hoes,15,0,False,0
1909,2,why your niggas be gassing these wack ass bitches ,15,0,False,0
1910,3,i hate you niggas,15,0,False,0
1911,4,i do not fuck with bitch niggas i only fuck niggas bitches ,15,0,False,0
1912,5,you can be a good girl all you want and those hoes still  going to  get us niggas attention from time to time,15,0,False,0
1913,6,can wait to humble these niggas in the playoffs again until then good job hoes,15,0,False,0
1914,7,these niggas retarded ,15,0,False,0
1915,8,most of these niggas go broke for these hoes,15,0,False,0
1916,9, you niggas regionally picky about hoes now just say anything on twitter makes it is fun ,15,0,False,0
1917,10, niggas probably be watching me like look at this uncle tom ass rasta ,15,0,False,0
1918,11,you got niggas i got bitches but i want you ,15,0,False,0
1919,12,i feel sorry for mexican and asian niggas they got the worse shaped bitches on earth ,15,0,False,0
1920,13,rtyou hoes going to church this morning likeyou all was not busting it wide open for niggas about hours ago,15,0,False,0
1921,14,why your niggas be gassing these wack ass bitches ,15,0,False,0
1922,15,hood niggas and bitches love emojis ,15,0,False,0
1923,16,can wait to humble these niggas in the playoffs again until then good job hoes,15,0,False,0
1924,17, you got niggas but i do not got bitches,15,0,False,0
1925,18,niggas have them white hoes i love my beautiful black sistas ,15,0,False,0
1926,19,got buns never be  dont got no niggas for my old hoes fuck all them ,15,0,False,0
1927,20,niggas wear wigs more than bitches these days ,15,0,False,0
1928,21,it a lot of uncle tom ass niggas out here ,15,0,False,0
1929,22,niggas have them white hoes i love my beautiful black sistas ,15,0,False,0
1930,23,keep hiring these dyke bitches and gay spanish niggas to talk sports,15,0,False,0
1931,24,i hate you niggas,15,0,False,0
1932,25,niggas deserve better bitches,15,0,False,0
1933,26,why you think all these niggas end up with all these kids fucking ugly bitches,15,0,False,0
1934,27,got buns never be  dont got no niggas for my old hoes fuck all them ,15,0,False,0
1935,28,you can be a good girl all you want and those hoes still  going to  get us niggas attention from time to time,15,0,False,0
1936,29,niggas bitches cheat because mf always think they gettin played,15,0,False,0
1937,30,most niggas broke but always and the limelight,15,0,False,0
1938,31,niggas acting  like hoes most of them bitches,15,0,False,0
1939,32,these niggas retarded ,15,1,False,0
1940,0, boy six here your go wetback eat this ,16,0,False,0
1941,1,what a wetback looks like when he gets caught crossing the border ,16,0,False,0
1942,2,why do so many filthy wetback half breed spic savages live in los angeles none of them have any right at all to be here ,16,0,False,0
1943,3,what a wetback looks like when he gets caught crossing the border ,16,0,False,0
1944,4,which one of these names is more offensive wetback jigaboo towelhead gook or redskin ,16,0,False,0
1945,5,i can do something good but im always going be a wetback coon ,16,0,False,0
1946,6, boy six here your go wetback eat this ,16,0,False,0
1947,7,what a wetback looks like when he gets caught crossing the border ,16,0,False,0
1948,8, boy six here your go wetback eat this ,16,1,False,0
1949,0, good enough faggot,17,0,False,0
1950,1, legit retard faggot,17,0,False,0
1951,2, just fucking roasted this faggot,17,0,False,0
1952,3, socks on faggot,17,0,False,0
1953,4,lauren jenna a faggot,17,0,False,0
1954,5, is bored supposed to be cute you faggot sometimes,17,0,False,0
1955,6, farrar your a fucking queer faggot bitch,17,0,False,0
1956,7, afc mean bro fucking faggot,17,0,False,0
1957,8, faggot sack nigga,17,0,False,0
1958,9,you are a faggot you are a texas fan ,17,0,False,0
1959,10, go jerk off to lis faggot ,17,0,False,0
1960,11, call him a cock blocking faggot,17,0,False,0
1961,12, you had like that would not you faggot,17,0,False,0
1962,13, chase you god damn faggot ,17,0,False,0
1963,14, is the biggest faggot in the world,17,0,False,0
1964,15,vanessa is such a fuckin faggot ,17,0,False,0
1965,16, legit retard faggot,17,0,False,0
1966,17, farrar your a fucking queer faggot bitch,17,0,False,0
1967,18,faggot ass bitch nigga,17,0,False,0
1968,19, your getting blocked faggot,17,0,False,0
1969,20, happy birthday faggot ,17,0,False,0
1970,21,can stand that faggot ,17,0,False,0
1971,22,this nigga is a fuckin faggot ,17,0,False,0
1972,23, quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you am not a man sissy,17,0,False,0
1973,24,that shade of faggot clashes with your eye color ,17,0,False,0
1974,25, happy birthday faggot,17,0,False,0
1975,26, happy birthday faggot ,17,0,False,0
1976,27, go back to nigeria faggot,17,0,False,0
1977,28, i hate that faggot he is so corny,17,0,False,0
1978,29,can stand that asian dude just now faggot gives me attitude because i almost forgot my water  fuck you  faggot if i was not on stage,17,0,False,0
1979,30, you had to throw in the faggot word ,17,0,False,0
1980,31,fuck your god until that faggot strikes me down,17,0,False,0
1981,32, tea bag a bitch faggot ,17,0,False,0
1982,33, good leave you stupid faggot,17,0,False,0
1983,34,ahhh happy birthday faggot ,17,0,False,0
1984,35, i hate that faggot he is so corny,17,0,False,0
1985,36,this nigga is a fuckin faggot ,17,0,False,0
1986,37, i hate that faggot he is so corny,17,0,False,0
1987,38, chase you god damn faggot ,17,0,False,0
1988,39, my god white faggot,17,0,False,0
1989,40,lopez lo but you are still a faggot,17,0,False,0
1990,41, afc mean bro fucking faggot,17,0,False,0
1991,42,that shade of faggot clashes with your eye color ,17,0,False,0
1992,43,can stand that faggot ,17,1,False,0
1993,0,i think your redskins lost ,18,0,False,0
1994,1, dudes built like a crushed twinkie ,18,0,False,0
1995,2, brooks there was a fly that was banging into all the windows and i called it retarded but then i thought to myself ,18,0,False,0
1996,3,just stopped by the line up room still look like a doo wop singer ,18,0,False,0
1997,4,want to go get this brownie i am stuck doe ,18,0,False,0
1998,5,is it ghetto to grease your scalp at work,18,0,False,0
1999,6, happy columbus day hate to sound all peta callous and all but buffalo had it a lot worse than the injuns ,18,0,False,0
2000,7,shy singer surprises and melts simons heart this was so damn beautiful i almost cried ,18,0,False,0
2001,8, salute to derek jetter best yankee ever ,18,0,False,0
2002,9, son i got gatorades twinkies rice puddings pringles and cookies ,18,0,False,0
2003,10,even nature looks awesome when colored ,18,0,False,0
2004,11, only one current yankee sells only one current bosox sells only one player on each a team sells most teams have yes ,18,0,False,0
2005,12,when this test is over today i am making a pan of brownies i am going to lay in bed all day eat them until my heart is content ,18,0,False,0
2006,13, rivera justin it unattractive when girls act ghetto,18,0,False,0
2007,14, i was impressed that anybody could chug a smirnoff ice that quickly ,18,0,False,0
2008,15, lancer cue the liberal left uncle tom attacks against tim scott in  teaparty ,18,0,False,0
2009,16, hot off the press here todd mcshay first post combine mock draft including a new ,18,0,False,0
2010,17,brass monkey that funky monkey ,18,0,False,0
2011,18,dress shirt saggy jeans backwards yankee hat now that is lifting ,18,0,False,0
2012,19, westt birds of a feather ,18,0,False,0
2013,20,nipple banana monkey ,18,0,False,0
2014,21, oreo cheesecake bites ,18,0,False,0
2015,22,yea so about tel new friend all my friends know they are only allowed one cute darkie friend and that is me ,18,0,False,0
2016,23,here we go brownies here we go     ,18,0,False,0
2017,24,people who do not put their blinkers on seriously just need to crash into a pole or something move out my way  girl ,18,0,False,0
2018,25,cute dumb females worker ,18,0,False,0
2019,26, yankees nice bounce back kay gotta keep this going ,18,0,False,0
2020,27,live birds found in elmo doll at us mexico border from ,18,0,False,0
2021,28, i eat that chicken out your love box baby lovin a white woman while eatin chicken a colored mans dream,18,0,False,0
2022,29,playing a show in lutsen mn at pm today at papa charlies ,18,0,False,0
2023,30, find one where be beat nathan moons head into the ice too old andrew is straight as far as hockey ,18,0,False,0
2024,31, true i just want fried oreos,18,0,False,0
2025,32, i know so what samklef said was not a lie man this guy think is a beast in his music is not the same of before,18,0,False,0
2026,33, happy happy helloween helloween,18,0,False,0
2027,34, russell homo ass crackers,18,0,False,0
2028,35,and it is gotta be some ghetto fool ,18,0,False,0
2029,36,jihadi pop music debates your man did you hear the latest abu yasser hit no  i am totally an abu hajar fan underground culture,18,0,False,0
2030,37, yes we know about anglo american principles slavery hate racism,18,0,False,0
2031,38, crispy and i laugh oreos and lady gaga on a sunday day,18,0,False,0
2032,39,derek jeter clap clap clap clap clap yankees,18,0,False,0
2033,40, god is a yankees fan farewell captain,18,0,False,0
2034,41, rocky ugly dyke,18,0,False,0
2035,42,girls that wear colored jeans ,18,0,False,0
2036,43,my flow retarded ,18,0,False,0
2037,44,i can hear birds outside ,18,0,False,0
2038,45,graham crackers with marshmallows the little marshmallows and little chocolate bars and we can make mores man ,18,0,False,0
2039,46, bae means before anything else i always thought it was a ghetto word for babe ,18,0,False,0
2040,47, he will need monkey bars on his tricycle,18,0,False,0
2041,48, lost her ring at the met gala jay found it instead of just giving it back he gave it to her as a mock proposal ,18,0,False,0
2042,49,i love floating monkey heads as much as the next person but active surplus website is just redonkulus ,18,0,False,0
2043,50,how about them redskins ,18,0,False,0
2044,51,perhaps ezra miller is the first crack toward changing that regardless of whether he identifies as queer over gay ,18,0,False,0
2045,52,i have to dress up tomorrow for mock interviews and i still do not know how to tie the tie ,18,0,False,0
2046,53, mac groves is good in my opinion,18,0,False,0
2047,54,every spic cop in los angeles has raped or has thought about raping a white woman that is why those half breeds get jobs as pigs ,18,0,False,0
2048,55, hey   the benghazi thing is a joke benghazis under bush no hearings more on benghazi than real attack,18,0,False,0
2049,56,last thought before bed in we had a mock election in grade and i voted for perot maybe i related to his really big ears i dont know ,18,0,False,0
2050,57,cut up porkchop canned pinto beans a small can of carrots can of corn celery a potato cayenne powder crushed red pepper,18,0,False,0
2051,58,fine i will settle for an oreo milkshake,18,0,False,0
2052,59, kanye west is a costume not a mock of a race girl i hate to do this but kanye is a human not a costume  ,18,0,False,0
2053,60, might walk to dunkin donuts i want a oreo coffee coolatta ,18,0,False,0
2054,61, i think once someone has alzheimer suffers from alcoholism and is mildly retarded people should not ,18,0,False,0
2055,62, an inning and a half away from alex rodriguez being eligible to play just a thought yankees my god feel an ulcer ,18,0,False,0
2056,63, kit kat brownies making ,18,0,False,0
2057,64,remember when the would dude who played young ned followed my youtube channel this was when i actually used my youtube for more than favorites,18,0,False,0
2058,65, your a greaser,18,0,False,0
2059,66,ima garbage in fantasy,18,0,False,0
2060,67, kem my favorite shark is megaldon my least favorite is a mud shark they are the worst,18,0,False,0
2061,68,shy singer surprises and melts simons heart this was so damn beautiful i almost cried ,18,0,False,0
2062,69,did everyone else parents use to refer to the power puff girls as powder puff girls or were mine just exceptionally retarded ,18,0,False,0
2063,70, sheryl crow be my mom,18,0,False,0
2064,71,officials jihadi cockroaches now booking tickets on cruise ships to syria ,18,0,False,0
2065,72,guess rubes does not want to go on a date with me ,18,0,False,0
2066,73,somebody please choke that fucking retard that keeps yelling mashed potatoes what a tool ,18,0,False,0
2067,74,my auto correct makes me sound so,18,0,False,0
2068,75,goodbye hop plants time to love it ,18,0,False,0
2069,76, last name sinner first name like your pancakes in that morning he gotyou covered like aunt jemima,18,0,False,0
2070,77,stephan a smith saying jay cutlers should not be acandidate is just straight up retarded,18,0,False,0
2071,78, hard to time is also a pain to mock out in unit tests ,18,0,False,0
2072,79,all good things must come to an end that is all right get them tomorrow yankees,18,0,False,0
2073,80,holder justice department isn interested in the facts in ferguson these race hustling bitches are disgraceful ,18,0,False,0
2074,81, it showing fairy blocked me ,18,0,False,0
2075,82, polly want a cracker dumb to ,18,0,False,0
2076,83,should oscar go to or computer that turned him into an ,18,0,False,0
2077,84, mcrib buns contain a chemical azodicarbonamide which is also used to make yoga mats soles of shoes,18,0,False,0
2078,85, lou gehrig had hand fractures in his career played in straight games ironhorse yankees ,18,0,False,0
2079,86,i love wearing fuzzy socks to work,18,0,False,0
2080,87, ok i am watching mook vs lux neither of them was good but mook will nothis was not close to me vs hitm ,18,0,False,0
2081,88, has to be live version pulled pork clams baby jesus litle smokey,18,0,False,0
2082,89, breaking yankees acquire lebron james in a team deal per sources ,18,0,False,0
2083,90, coleman swears i am man easily easily behind austin nip ,18,0,False,0
2084,91,finally got an updated picture with angel wing colored ,18,0,False,0
2085,92,shy lock wongs incidents of democrat bigotry in weeks media mum ,18,0,False,0
2086,93,i dont understand rich people who dress like that,18,0,False,0
