,text,cluster_id,centroid
1438,jose soto reflections of a former gay   ,0,False
1439,grandma macon is a rinky dink mosquito filled cop infested swamp ,0,False
1440, almost of children in balochistan have never been to school followed by in ,0,False
1441, neo i am a strong believer that birds of a feather flock together,0,False
1442, am whizzing crackers my cats got into the are now playing hockey with them  crazycats ,0,False
1443,you always buy me colored goldfish when my stash is low and you are a constant inspiration to me and ,0,False
1444, eagles hrs till the birds kick some ass bleedgreen,0,False
1445, getting the field ready for today game ,0,False
1446,the yankees still suck ,0,False
1447,i definitely got a few shades darker cutting my mama grass there goes my yellow frame ,0,False
1448,i had froyo with brownies for dinner tonight being an adult is making these executive decisions,0,False
1449, we found your brother charlie out working on the wouldishes today dsn nasasocial ,0,False
1450,i am just  a trill nicca mane,0,False
1451,yankees should have never gave away melky guy can flat out hit yankees giants,0,False
1452,if you think that the term redskins being offensive is a political issue you are ignorant ,0,False
1453, the shocking true stories behind your favorite classic fairy tales ,0,False
1454,mr president homeland security please ignore any foreign threats and focus your sole attention on our police force acab landofthefree,0,False
1455,this is so much fun indiana hoosiers hoosier daddy,0,False
1456, sick of all the garbage talk and cocky attitudes shutupandplay refs have to take control when needed,0,False
1457, blessjesus yes felt and touched the isoles of the humanity with stains and impressions that only leaves its reflections ,0,False
1458, perez i bet she is a new york yankee prog ,0,False
1459,some are oval and some are pink some are blue and some are just yellow,0,False
1460,vice news interview with the canadian jihadi has the poem i translated you as its sound track ,0,False
1461, i am actually going to see a yankee game as weird as it isounds my uncle house in is an hour away ,0,False
1462, second page handout may closed ended questions ,0,False
1463, in the fashion world urban means stolen from black people its ghetto on us and urban on them  ,0,False
1464,new show announced in lutsen at papa charlies on december ,0,False
1465,country bumpkin word of the day ,0,False
1466,hold all your ghetto labeled and endorsed vodka brands you can rum me silly any day shivermetimbers,0,False
1467,frozen peas and ibuprofen my new best friends cripple,0,False
1468,then zerah the cushite came against them with an army of one million men and chariots they came as far as mare ,0,False
1469, its perfection my brain crossed wires or something i dont know why i came up with concentration maybe the ghetto one,0,False
1470, rick scott vs charlie crist is the worst gubernatorial election in america and it is the face of our ugly future ,0,False
1471,the fox says you are a cunt ,0,False
1472, yankees acquire chase headley from the padres for yangervis solarte and rafael depaula ,0,False
1473,us ghettos driven by liberal ideology forged by unions bankrupted by self serving them catering to parasites ,0,False
1474, goes into monkey bar to meet swingers ,0,False
1475, larry elder is an uncle tom i cannot believe how he is degrading a child ,0,False
1476,anybody want to take me to pollo ,0,False
1477, what you see is what you get i am a guy with a love of adventure and a need for speed charlie brown ,0,False
1478, we should hang out oven jew have a lot in common people waste time on nigs jews problem ,0,False
1479, as in nature biology dogs do not eat each other as much as birds do not everything is as it iseems in human terms ,0,False
1480, along with the french blue and buggs bunny and the oreo ,0,False
1481, that would be your yankees earl we all know they should win all ,0,False
1482, getting the field ready for today game ,0,False
1483, the racists are and its crew of anchors not right wing folks mocks mixed kids ,0,False
1484,this is why nothing gets done morons like coburn  trying a gun amendment a public works bill push back ,0,False
1485,the birds and the bees ,0,False
1486, redsox focus on the orioles that knocked you out last year and not your hatred of the yankees for teen years  ,0,False
1487, when people say coloured ,0,False
1488, kendrick is not better than papoose or drake,0,False
1489, the people of the ghetto are rising up and fighting back whose side are you on gaza,0,False
1490,that mocha colored chick doe think i fell in love ,0,False
1491,only retards retweet fuckry,0,False
1492, see your gives the yankees a lead in the with a solo home run ,0,False
1493, not only you and that pom stuff totally porn ,0,False
1494, poor  snow stopped here now if the wind would it might be nice out well for winter,0,False
1495,if you kill all cops and cracker babies what next black states white states and latino states isnt that moving backwards ,0,False
1496, typical hitchens type atheist and was watching a doc on how hollywood hates god ready to mock it ,0,False
1497,i got my eyes on this red bone,0,False
1498, mariano rivera now has a street outside yankee stadium named after him which giants have also had similar honors ,0,False
1499,got to on flappy birds can you say happiest girl on earth,0,False
1500, no i am a wexican,0,False
1501,if the yankees cannot beat the red  they would not even deserve to be in the playoffs yankees redsox ,0,False
1502,who remembers when we were in middle school high school and would throw paper in the garbage from our seat and yell ,0,False
1503,chicken george dead when your fuckin and her pussy stank butyou have really good friends ,0,False
1504, why dont you end us monkeys then you hate us  because were better than crackers i love it deep down you know weve done nothing you ,0,False
1505, curious george the curious little monkey or deranged serial cat killer the story the man with the yellow hat does not want you ,0,False
1506, thick red bones in style or ,0,False
1507,charlie clips vs yung ill review ,0,False
1508, perfect stock photography for an article about not letting a leprechaun looking handyman get into your liquor cabinet,0,False
1509,woke up congestion ew chunky bloaty gross missed the gym wait for the dr boo friday whiney tweet,0,False
1510, hey arlington democrats for you early birds join us tomorrow it the second saturday of april ,0,False
1511,it  going to  be a long season for the yankees if this simulation is right bluejays rays yankees orioles ,0,False
1512,so politic says arney will win and then goes after gallup for doing the same thing  at you  ,0,False
1513,enjoying the eccentricity of america charlie daniels appearances in two of the three episodes i have watched ,0,False
1514, get a can of wasp spray it shoots out feet and cheaper than bear spay or mace works just as good,0,False
1515, the shines its lights in yankees pinstripes in honor of derek jeter farewell captain ,0,False
1516, rose colored glasses only you guys ,0,False
1517,i show did like the jeffersons that george make me wanna open up a dry cleaning stow and call all the white folk honkey,0,False
1518,are poor little guinea pig died ,0,False
1519,i like the yankees tonight ,0,False
1520, in this world we had on spank the monkey the monkey spanks us ,0,False
1521,senator is an anchor baby go back from where you came natural born canadian,0,False
1522, yes we know about anglo american principles slavery hate racism,0,False
1523, teachers  trying to pronounce ghetto names on the first day of school ,0,False
1524, and take the garbace out and separate the recyclables,0,False
1525, you are hairy like a monkey ,0,False
1526,bought this in manchester the other week had no idea it was coloured vinyl man what a steal vinylgasm machined,0,False
1527, in that picture yes i have not had an updated picture added the angel wing is colored now too and thanks represents what i am ,0,False
1528, charlie sheen is a legend for the bros ,0,False
1529,never go full retard ,0,False
1530, we got except eric holder gave them the beaners kill americans guess he is race blind ,0,False
1531,top layer garbage  ,0,False
1532, i do not like it peaceful that is boring i like fighting i come from the ghetto doyou aremember that it is impossible for me not to,0,False
1533,charlie furbush why did i google ,0,False
1534, have you seen when i and his kindergarten teacher start having a sexual relationship,0,False
1535, when the rose colored glasses come off and you still want to be there true love happens ,0,False
1536, we found your brother charlie out working on the wouldishes today dsn nasasocial ,0,False
1537, this is so great regular season ball is for the birds,0,False
1538, took uber yesterday advertised as new yorktaxis but was actually a yellow taxi at same price uber,0,False
1539, when you open your starburst candy and get yellows ,0,False
1540,foto ok please consider this kingdom birbs can you guess who is who and what birds they are ,0,False
1541, oreo a stunt come through ,0,False
1542, everytime i see nelson agholor make a play i want to puke kid should have been a gator thanks charlie cheeseburger ,0,False
1543, see the jumbotron that is where the,0,False
1544,who is downie like a brownie brunch need mimosas,0,False
1545,smuggled letter by gaza tunnel digger details suffering under hamas rule ,0,False
1546, honey i am quitting my job and going to learn to become a psychic now i know what you are thinking well not yet i am going to ,0,False
1547, chunky goalkeeper makes a save with his stomach ,0,False
1548, news democrats and antisemitism jewish group condemns joe biden offensive reference to shylocks ,0,False
1549, time for ranger scouts to head out and watch some yankee prospects rangers,0,False
1550,miss that what you got from this dougie be yamming the coon all that beat boxing ,0,False
1551, stop white people cases of west nile virus infections reported in orange county this year dead birds found carrying virus,0,False
1552, there nothing hotter than a pale albino chick who can play guitar ,0,False
1553, dani alves uses his new gray hair to talk himself out of a yellow card telling the referee i am but a humble senior ,0,False
1554, poly finae he plays for the yankees right ,0,False
1555,some of these hood negros do not deserve bail money the way they be visiting jail ,0,False
1556, i cannot wait to wear warm fuzzy sweaters ,0,False
1557, typical hitchens type atheist and was watching a doc on how hollywood hates god ready to mock it ,0,False
1558,is that kawhi leonard you areally  going to  ,0,False
1559, yes sorry monkey team just keeps kicking people waiting for  pizza,0,False
1560, i want some clams on the half shell ,0,False
1561,baby i will whisper vietnamese to you all soft like ,0,False
1562,i need to pick between two wigs the agony my cute multi colored bob or my red stevie nicks curly one ,0,False
1563, did seriously steal my halloween oreos ,0,False
1564,if someone pushes you too hard today they may be surprised more for capricorn ,0,False
1565,need a yellow for wilson ,0,False
1566, hey now there is no need for foul language you kike,0,False
1567,just saw a crow gallop across the road mmkay wut ,0,False
1568, stay tuned to for an update on the report that will be out weeks bum,0,False
1569,automatically suspicious of white folk who try too hard to show they like us darkies ,0,False
1570,whoever mocks the poor insults his maker he who is glad at calamity will not go unpunished ,0,False
1571, america today the rule of thumb is when in doubt blame whitey ,0,False
1572,daniel there is no cow tipping and downs in jackson this city living ,0,False
1573,i hate my dog name it sounds so ghetto ,0,False
1574,that long hair does not cover up your redneck,0,False
1575,one of the world most prominent jihadi forums just got shut down ,0,False
1576,because   if nobody was judging the birds this account would not even because a ripple in ocean,0,False
1577,not sure why  would care about nelson mandela being that he is one of them if you know what i mean teaparty ,0,False
1578, what is that monkey doing to those poor bottles ,0,False
1579,what worse than ebola the ing retards  trying to make it a race issue al sharpton has becaused more american death than ebola ,0,False
1580, conan brien mocks the new call of duty game while getting killed repeatedly ,0,False
1581, according to you my place is in kitchen excuse me while i take out the garbage,0,False
1582, pepe  because   his defending was outstanding his tackles were accurate he wouldid hos job perfectly in both legs ,0,False
1583,bjergsen just made a full as rune page i do not just me full as reds and quints i mean as reds blues yellows and quints as,0,False
1584, obama i hate when i attempt to make the yellow light but the car infront of me stops at the light i be wanting to fight ,0,False
1585, why do you think its so hard for hick hop get major air time on most stations cmchat when it is ,0,False
1586, tranny dragons eh i know some people that will love this ,0,False
1587,i will be a yankee fan forever,0,False
1588,ted cruz we are proud wacko birds stand with cruz keep cruzing is that a pun ,0,False
1589, you should check it out it am not animated and has charlie murphy in it,0,False
1590,it scientifically proven that no one can not cry at least once while watching charlie cloud ,0,False
1591,my goal for soccer this year is to get a yellow card every game,0,False
1592, everytime i see nelson agholor make a play i want to puke kid should have been a gator thanks charlie cheeseburger ,0,False
1593, i know so what samklef said was not a lie man this guy think is a beast in his music is not the same of before,0,False
1594, pat martin is  going to  show some yankees a thing or two at the james beard house tonight ,0,False
1595,gorgeous calico maine  cat ,0,False
1596,the in soles in reebok classics cannot even handle the wouldiabetic weight rick ross holds,0,False
1597, you mean the one i colored with crayons is not copacetic ,0,False
1598, so glad charlie agrees with carol and cnn that assaulting girls is ok ,0,False
1599, is a boss ghetto ass mofo,0,False
1600,thanks charlie ,0,False
1601,callingg out conservatives on their  ,0,False
1602, jeff fisher saved by the refs that was karma but the zebras messed with it ,0,False
1603, ritchie of us decided to drink everclear and go to a yankees game only two made it to their seat,0,False
1604,you all know skip bayless is about to slit his wrists over romo ,0,False
1605,watch obama newly released jihadi has links to terrorists in syria ,0,False
1606, the recommended serving size for brownies is all of them ,0,False
1607,i just want vanilla oreos,0,False
1608,can take you coons now here i mean nowhere,0,False
1609,i just need the yankees to win the pennant ,0,False
1610,tomorrow agenda bake brownies visit a couple open house ,0,False
1611,whipped cream endlesslove,0,False
1612,permanent slit in my eyebrow from when i tumbled down the bleachers when i was little i stayed in the ,0,False
1613,constitutionalists  in mississippi forgot ratify a centerpiece of the constitution amendment banning slavery ,0,False
1614, just pulled out his pocket constitution bring it man just mocked mccain wacko birds comment stand tall,0,False
1615,hot isis social media photo laughing jihadis get baby to kick severed head warning graphic ,0,False
1616, brownies tonight what kind ,0,False
1617,i need a cowboy killer and a cold one about now probably too tired to get down ,0,False
1618,tattoos are about expression not meaning one mans garbage is another mans treasure ,0,False
1619, abel is a years old beaner working home depot and he would not want to hang out with you major ,0,False
1620,i would  girl  about the weather being bipolar but i am just  going to  appreciate how nice it is instead,0,False
1621,charlie daniels goes off on satanic evil ,0,False
1622,video shy glizzy i can trust myself ,0,False
1623,yankee pinstripes might be the best unis in the but the gray road ones are the worst looks like an elephant trapped in a circus tent,0,False
1624, kept the border open to disease from central america lowest workforce part since carter a real boon,0,False
1625, you am not special niglet when i am chilling wit greg people walk up to me to ask me to take picture hating,0,False
1626, allen west the slippery slope of obama constitutional contempt  ,0,False
1627, and we thought we were the only ones with a luxurious interior oreo love stuff of legend,0,False
1628,video on the record charlie baker ,0,False
1629, i do not know it hard though ,0,False
1630, thanks to i have learned way more than i ever wanted to know about birds ,0,False
1631,best of luck to tino the bambino martinez in miami your legacy is saved  marlins yankees redsox ,0,False
1632, true i just want fried oreos,0,False
1633,i am a redneck but without the homophobia and racism,0,False
1634, that would be your yankees earl we all know they should win all ,0,False
1635,some black people live in an entirely different world where everything is peaches and cream apparently take off the rose colored glasses ,0,False
1636, hello brookland we here at the opening serving free samples of cider vegan sliders brownies ,0,False
1637,overripe eggplants are not good eats uncletweet,0,False
1638,weekend is here what an  amazing week this has been let use this extended weekend to celebrate our successes my fellow queer folk ,0,False
1639,slack jawed yokel husband ,0,False
1640, brownies for my brownie i love this movie ,0,False
1641, dad i never really rocked with the white sole i feel your man but these my favorite foam of all time ,0,False
1642,he a pretty damn good actor but as a gay man it is awesome to see an openly queer actor given the lead role for a major superhero film ,0,False
1643, i hate birds they just piss me off about the fact that i cannot fly ,0,False
1644, some weird local ghetto school ,0,False
1645, still waiting for charlie baker to take the istage in swampscott   ,0,False
1646, one scout said prado is first team most underrated gives the yankees a through could slide to if needed too ,0,False
1647, sings careless whisper to broken year old flip flop on the way to the garbage ,0,False
1648,the republican hate this but screw them ,0,False
1649, rivera justin it unattractive when girls act ghetto,0,False
1650, cheers dude might nip to town for the editors vinyl music matters,0,False
1651,yeah they would do six complete here at the stadium yankees lead the red  lets go yankees,0,False
1652, no  got lucky some washing on the slopes  going to  make it a little rough combining but feeling very fortunate today,0,False
1653,just purchased my first trenta iced coffee this is a slippery slope,0,False
1654, big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it ,0,False
1655,there is this yellow thing in the sky i do not know what to make of it ,0,False
1656, yankees i went to golds with cruz in when he was a sound no upper lower body strength  now hitter won say the word ,0,False
1657,most teachers abuse their position there is teaching with discipline and there is being a cunt most are cunts,0,False
1658, i can put slit trophies againstyou in those,0,False
1659, or jim crow laws segregation lynching laws anti womans suffrage laws  amazing how everyone doesnt want to bring that up,0,False
1660, you never survive in the colored hood,0,False
1661, we found your brother charlie out working on the wouldishes today dsn nasasocial ,0,False
1662, biden was a winner last night yes right like charlie sheen really was a a winner too winning ,0,False
1663, he is still a pogue though,0,False
1664,this being sick is for the birds ,0,False
1665, made your eat crow ,0,False
1666,  no  never taken neighbors actual stuff just wifi info in their cans at super easy ,0,False
1667, bless jesus amos can two walk together unless they are agreed differentlevels ,0,False
1668,this being sick is for the birds ,0,False
1669, i will chug my tall can but homegirl will not approve ,0,False
1670,jeter almost broke yankee stadium,0,False
1671, on this day the yankees joe dimaggio goes for with a walk vs cleveland indians to end his game hitting streak,0,False
1672, charlie wearing the do not tread on me flag pin every them should show up in congress in wearing that ,0,False
1673,was finna slit my eyebrows up ,0,False
1674, dare be only one bag that folks be suckin on what i comes to your party all  be wanting to ride in my eldorato,0,False
1675,new jersey should be yellow with a green chevron stripe like charlie brown jersey,0,False
1676, garbage cans are always demanding new music from the ,0,False
1677,i always suprised that i has mo while followers den colored,0,False
1678,breakfast of champions shrimp lobster balls no sandusky french fries a nice big quahog clam for ,0,False
1679,what a clam shame,0,False
1680,graham crackers with marshmallows the little marshmallows and little chocolate bars and we can make mores man ,0,False
1681,holy monkey balls its warm today,0,False
1682, a portable septic tank for allllll those pesky feelings ,0,False
1683, simonson teeth are quite yellow ,0,False
1684,i just want some oreos milk honestly just stop by the store pick up some on your way back ,0,False
1685, seeing another baseball team just makes me wanna book my trip right now ,0,False
1686, must have run out of brownies,0,False
1687,sore loser charlie crist won give concession speech calls for recount ,0,False
1688,jacob you look like a monkey in this ,0,False
1689,fat dykes make me want to vomit,0,False
1690, vibe with me doing someone wrong for the sole  reason that they would wrong will only bring more negative karma,0,False
1691,dad brought me home a watermelon  but i do not like it iso it is going in the garbage ,0,False
1692, yankees like florida state not floridians ,0,False
1693,my oriental gallery blog the new land of free enterprise ,0,False
1694,you know she is a dyke when she asks for men golf clubs,0,False
1695, those were bumblebees ,0,False
1696,i do not know what is more stressful midterms or flappy birds ,0,False
1697,leave it  whine about infrastructure when they the ones who will not pay for it waiting on god to fix it ,0,False
1698,you have gone and broke the wrong heart baby and drove me redneck crazy,0,False
1699,maybe is colored blind with his red lines and all tough talk no walk ,0,False
1700, me gusta typing like a retard to make the other person look dumber by pretending to agree with them bazinga,0,False
1701,there should be a side trip into to charlie palmers during ,0,False
1702,stupid restaurant making customers pay minimum wage fee ,0,False
1703, the only boards i still have from them are just the tie dye ones monkey edition black and silver and the newest ones,0,False
1704, my fault it sound like it ,0,False
1705, remember dad running a rotary over corn after a freeze to knock the wouldead leaves off after they turn brown,0,False
1706,knock them down wit isum chunky ,0,False
1707,you old bitter salty ass niggasmake my flesh crawl off my bones such bitches you are dont argue just accept it,0,False
1708,islamic jihadis run away to pakistan uniteblue,0,False
1709,someone at my household wants to die i get all excited to enjoy a couple of oreos but someone left only one one friggin oreo ,0,False
1710, snack you look like that fat kid on charlie walker the that got stuck it the chocolate tube ,0,False
1711,i ignore birds,0,False
1712, shy people tend have great observational skills making it easier to recognize the core of a problem then solving it ,0,False
1713, rivers charlie sheen will star in a new sitcom as an anger management therapist so what is next casey anthony as the owner of ,0,False
1714, rahal an idiot second time this year he is wrecked someone under yellow ,0,False
1715, i am redneck crazy,0,False
1716, kanye west is a costume not a mock of a race girl i hate to do this but kanye is a human not a costume  ,0,False
1717,why are people saying do not let guys treat you like a yellow starburst that is my favorite ,0,False
1718,remember the yellow badge nazis used israel is making muslim women carry a yellow badge order to pray in al aqsa ,0,False
1719,i think i found a normal roommate again praise be to jesus these current ones are about to get their throats slit in their sleep ,0,False
1720, redsox focus on the orioles that knocked you out last year and not your hatred of the yankees for teen years  ,0,False
1721, dear oreo what this i hear about a watermelon flavor keep your fake fruit flavor out of my crisco sandwiches love ,0,False
1722,i am  going to  be ghetto and color over the stain with a sharpie ctfu,0,False
1723, i cannot wait to see the new planet of the apes ,0,False
1724,bank robber who wore zebra print dress arrested police say ,0,False
1725,delusional thinks he can stop gay marriage in wisconsin teaparty gaymarriage,0,False
1726, charlie crist says ocare has been great,0,False
1727,  yes i kind of like it it is not that ghetto yet they are and then he is says you feel me ,0,False
1728,do not talk about homecoming until you actually do it otherwise anti people have a reason to mock the party ,0,False
1729,charlie crist losing florida jobs to raise minimum wage is worth it conservative ,0,False
1730, answers you gots thebet and them witg hadat colored reverend who only listen to coloreds what else i amissing ,0,False
1731,you can only say the word if it is attached to the word league then we are totally cool guys ,0,False
1732, curious george the curious little monkey or deranged serial cat killer the story the man with the yellow hat does not want you ,0,False
1733, when kanye said mayonnaise colored benz i push miracle whips ,0,False
1734, it like the walking dead but with less carl and more talking birds zombie attack ,0,False
1735,you need an iphone to use their stupid watch apple is just grabbing people ankles and shaking the money out of rubes pockets ,0,False
1736,obama newly released gitmo jihadi has links to terrorists in syria ,0,False
1737, also as part of my release day gift yes we get those this adorable bumblebee bear montlake ,0,False
1738, jihadi killed brendan tevlin in and at least others part of terrorist ring years ago,0,False
1739,already more yellows than the last years combined  ,0,False
1740, i like my gross yellow heat lamps why ,0,False
1741,let cripple the vanity industry how actually start liking who we are and how we look ,0,False
1742,his big ass smile his eyes is chink ,0,False
1743,apartheid cut card pedestrian check show me your freedom papers you hadarkies ,0,False
1744, my pops is from new york my family is yankee obsessed my sister literally cried when she heard he was  going to ,0,False
1745,baseball for her birthday for some reason  yankee stadium on yelp ,0,False
1746, yes because if anyone thinks this clown went to to buy oreos is as stupid as all of them look,0,False
1747, rahal an idiot second time this year he is wrecked someone under yellow ,0,False
1748, i go on drudge report every day now hoping to see a story about your tranny army,0,False
1749,i should start wearing beanies more,0,False
1750,i am currently using a yellow marker that is literally called spanish orange for this drawing of absolute perfection ,0,False
1751,white kids black kids yellow kids hell even purple kids if you carry your selves like daniel geale you will go far gealemundine ,0,False
1752,polite yet militant birds not feeding stencil army type face font a team ,0,False
1753,never go full retard ,0,False
1754,horny called me asking her to buy her a drink this morning and then this  aboo walks in with a sonic drink in her hand done,0,False
1755, grillo off to the east of your current location on an east facing slope dry side of a dry place ,0,False
1756, no prob definitely a good early set energy tool if you want to tune in less than an hour ,0,False
1757,i amma do about my legs charlie murphy ,0,False
1758, which world cup teams are jihadis rooting for ,0,False
1759,i see you  a hillary wankin,0,False
1760, no i am a wexican,0,False
1761,kill this beaner,0,False
1762,i really just want to kill some towel head terrorists already can high school be over now please ,0,False
1763,yankees season over so yes ,0,False
1764,national review calls gay marriage lawlessness oregon,0,False
1765,if the get dempster they just look like they are getting older bring some youth ,0,False
1766, first day of spring break ate half a pan of brownies watched episodes of parks and rec with ,0,False
1767, honey wrong social networking site chulo lms for a good morning post and something extra maybe ,0,False
1768,alexa phone gave us colors and julia got yellow i am dying racist,0,False
1769, honey i am quitting my job and going to learn to become a psychic now i know what you are thinking well not yet i am going to ,0,False
1770, he no doubt copied it from someone else alert the mock turtleneck is back ,0,False
1771,that dude from chicago the fuzzy mustache and bangs johnny love he is whack memories of idiots,0,False
1772, torrence i cannot stand your cheer leading squad but i love your pom poms i will feed you bon bons all night ,0,False
1773, my fault it sound like it ,0,False
1774,you are a jiggaboo ,0,False
1775, mets superstar pitcher is at the yankees game wearing a knicks hat knickstape ,0,False
1776, peddicord thank you again mick,0,False
1777,short answer yes sage grouse rebellion will obama use two small birds to limit oil drilling in the west ,0,False
1778, monster you make me feel all warm and fuzzy inside you can sit with us,0,False
1779,oreo shake i want you ,0,False
1780, my anaconda do not want none unless you hadefeat the huns son ,0,False
1781, working theory this selective race abortion ban passed in florida today was just an excuse for redneck to say ,0,False
1782, thank you captain it will never be the same jeter ,0,False
1783,moral to the story if you like the  i will pretty much do anything you tell me to do ,0,False
1784, once again birds of a feather ,0,False
1785, friendly reminder that you should not try to have sex with birds,0,False
1786,just posted a photo yankee stadium ,0,False
1787, you are racist against white people whigger anti racist is a codeword for anti white anti zionist is a codeword for antisemite ,0,False
1788, one more from yankees would not be letting polanco sit in minor leagues  because they are all about ,0,False
1789, i do not understand the need for multiple autopsies i guess they are going to keep on until they can slant against the officer,0,False
1790,this is a long yellow for a bunch of track sweeping not a ton have taken opportunities to pit ,0,False
1791, grillo pit bulls photographed as lovely fairy tale creatures they are fairy tale creatures ,0,False
1792, as a kid i listened to nas he showed me a new perspective coming from the ghetto like me same with pimp ,0,False
1793, do birds have a out of wedlock rate is it white fathers that are running away ,0,False
1794,getting hit off a cunt thats about foot sideways and a cunt that was in the army  i would care you are fuckin laughable,0,False
1795, if you had marry scarlett johansson ,0,False
1796, now playing ian hunter once bitten twice shy on the arrow ,0,False
1797,if you are descended from anything less than european nobility and or royalty then you are non titled common gutter  ,0,False
1798,he gets this bratty attitude from brittany and its for the birds ,0,False
1799,just spoke legend mentor charlie ericksen great to catch up those who helped open doors for latino journos thankful,0,False
1800, my grandma got a rosta colored dress it is so pretty she better let me borrow it,0,False
1801, who spotted the looming yellow crown on tonight true detective ,0,False
1802,man i swear today like nation hit tony while he is driving day this chink almost smashed into me ,0,False
1803, yes one called me a race traitor ,0,False
1804, i like brownies ,0,False
1805,i was told never fold never sell my sole,0,False
1806, i found a new way to chug you have to open your mouth alot all you says,0,False
1807,dad called me a border hopper,0,False
1808, so who wants to tell the washington post that charlie crist is a democrat ,0,False
1809, when the garbage bag is so full you can barely tie it my god stop ,0,False
1810, i having roots with yellow white hair makes it look so dirty i am ,0,False
1811, damn you whitey you will get a kick out of the newest form of white privilege ,0,False
1812,sorry sam i went to west durham woody durham son if so why is that tar baby doing a pack game ,0,False
1813, mariapetrova  weakening food and environmental regulations is infinitely more scary and lethal than terrorism ,0,False
1814, selling ex lax brownies in front of meijer to pregnant women gooddeed,0,False
1815, get on cunt,0,False
1816, not all men interrupt women to quibble over irrelevant issues for the sole  purpose of derailing a conversation ,0,False
1817, walk off win ,0,False
1818,dominoes moonlit lake velvet underground honey whiskey white  heaven i accept your ridicule but just tonight ,0,False
1819,fuck her pussy fuck her mouth fuck her ass because she nasty,0,False
1820, racist texas   ush came to numb remember he and republicans stole the election,0,False
1821, weather well you got to see ,0,False
1822,my doctor tonight is such a miserable cunt even my nurse is pissed off she is been here since and has not come to see me once ,0,False
1823, twitpic a selfie with light colored eyes ,0,False
1824, you all gots to take the colored vacation kentucky fried chicken but only the white meat,0,False
1825, so the ball did roll down the slope found a natural spot defending brother the is scumbag ,0,False
1826,jihadis circulating a video of the killing by boko haram of a nigerian pilot captured after his helicopter was shoot down,0,False
1827, love frat boy soft long soles,0,False
1828,rodd when kennies angry he talks like a ghetto black man and i really do not even think he notices i am laughing ,0,False
1829,electric fairy tale seems cool but i rather buy some drugs with that money,0,False
1830, joey badass said traded in my nikes for a new microphonei guess it is safe to say he isold his soles for a new life ,0,False
1831,the relapse symphony set it off farewell my love mayday parade paramore,0,False
1832,leave it  whine about infrastructure when they the ones who will not pay for it waiting on god to fix it ,0,False
1833, styles it was all yellow ,0,False
1834, a person needs just three things to be truly happy in the world someone to love something to do and something to ,0,False
1835,today i start breaking in a new pair of docs have mercy on my soles,0,False
1836, albert you pulled that queer shit as spon as you put no homo ,0,False
1837,according to my brothers ipod its december if so i predict that mickey mantle of the new yorkyankees will announce his retirement march ,0,False
1838, lemmie eat a oreo do these dishes one oreo ,0,False
1839,going to california today for some analyzer training going into dick whitman mode wish i had a tan colored suit to wear for the flight ,0,False
1840, led christmas decor lights led fairy string light for outdoor indoor ,0,False
1841,nipple banana monkey ,0,False
1842,met a woman who was  trying to feed a crow a brazil nut,0,False
1843,what people expect august aslina is a nig from new orleans,0,False
1844, adam jones homers yankees now lead guy is a monster,0,False
1845, get on cunt,0,False
1846, politics teaching that pretend son to a pussy his son would have lace on his jock strap ,0,False
1847,when charlie tries to walk into my room and it cannot remember if i locked the door or not ,0,False
1848,monkey see monkey do,0,False
1849, jonez i am not mad  ,0,False
1850, it is crazy if a female cheats it is so wrong she is every type of there is but if a guy cheats there is all these justific ,0,False
1851,bald head bitches think it is their time to prosper ,0,False
1852, i wanna eat weed brownies but then i ask my self if i really wanna spend countless hours watching a documentary on sea ,0,False
1853, that cat  going to  scratch all up on that colored boy and he  going to  end up in,0,False
1854,charlie and i love that would dog ,0,False
1855,peace fags just remember i am best support drop lustboy pick me,0,False
1856, it like the walking dead but with less carl and more talking birds zombie attack ,0,False
1857, selling ex lax brownies in front of meijer to pregnant women gooddeed,0,False
1858, my son do rednecks have mullets to keep from getting red necks ,0,False
1859, bless jesus air matthew look at the birds of the air and yet your heavenly father feeds them are you not much more valuable than they ,0,False
1860, albert you pulled that queer shit as spon as you put no homo ,0,False
1861,as soon as a democrat gets a chance to the political hack foxnews goes to commercial then back with bolton   benghazi,0,False
1862,out of day care i am taking a kitty nap on you hosers ,0,False
1863, some weird local ghetto school ,0,False
1864, when the  and  get together things usually go smoothly ,0,False
1865,at a point where i have got to make a tough life decision ice black translucent sole or solid black sole on my orange airbag,0,False
1866, no without your vote we lost the election is taking oath as pm today ,0,False
1867, con also provide colored stickers to place on the name tags so that members can indicate their preferred pronouns ,0,False
1868, just days until yankees pitchers and catchers report ,0,False
1869, not fun uk when you have braxton hicks and cramps regularly from moving around you try it ,0,False
1870, en duchess of cambridge to present the first yellow jersey ,0,False
1871, bread in general am not too good for your but honky bread the worst ,0,False
1872,got my vans on my pockets chunky,0,False
1873, praying today pictures do not come out yellow ,0,False
1874,you state it gook,0,False
1875, great gif got a source url for ,0,False
1876,so my first aid certification came in handy tonight glad i did not lose my monkey ,0,False
1877,national review calls gay marriage lawlessness oregon,0,False
1878,do not really care if a fighters black white yellow or dalmatian if he is good he is good ,0,False
1879,i could not press send that tweet about anchor babies was even too raw for me ,0,False
1880, thanks to i have learned way more than i ever wanted to know about birds ,0,False
1881, big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it ,0,False
